Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,Cluster
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.4886363873737598,-0.3050526529811431,-0.0451958174310461,0.3483352622761334,-0.3171778443096162,3.713114137993839,2,4,3,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
1.711449058616461,0.2895334511042213,-0.3964779010172135,-0.2449305061296366,-0.2637843947811971,-0.4085230022940548,-0.2285234548615763,-0.3223691621354012,1.649454912257721,-0.3088213656157659,1,1,1,2,0,1,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.2637843947811971,-0.2459317160342488,1.0700472948030768,0.8284986441637809,-0.3171778443096162,2.707630262091437,3,3,3,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,0.1141662506664706,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.3938908316841482,-0.0451958174310461,-0.0632333566499732,-0.3171778443096162,-0.3088213656157659,2,5,4,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,0.7480495718853353,0.3181650046235231,0.0330709848781368,-0.2432912937243317,-0.3171778443096162,3.713114137993839,3,2,6,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.4661511881145035,-0.1774130932857961,-0.0826946556411662,0.4231659277457641,-0.3171778443096162,-0.3088213656157659,2,2,3,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.395937711280916,0.1594223023923417,-0.3964779010172135,-0.2449305061296366,-0.5111215866330161,-0.3804780086076478,-0.4576829964936493,-0.6291402076733701,-0.3171778443096162,-0.3088213656157659,2,4,1,4,1,0,False,False,False,False,False,True,False,False,False,False,False,0
1.4103938057739784,1.1201705669675817,1.1781951605199883,-0.1383537138900136,0.1409491918854158,0.583376641048835,-0.3617557412321316,-0.415778570102561,-0.088427065205099,-0.3088213656157659,2,5,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3762103910774785,-0.4624530025419968,-0.4576829964936493,-0.5433967385376208,-0.3171778443096162,0.6966625102866353,2,2,6,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.1063879999664031,-0.1597761019256407,-0.015732456337014,0.5100229369368797,-0.3171778443096162,-0.3088213656157659,4,1,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5111215866330161,-0.5834558277107075,1.146433815555221,0.9428232696781133,-0.3171778443096162,-0.3088213656157659,1,1,3,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.4661511881145035,-0.550054414426031,-0.0451958174310461,-0.2690176661130267,-0.3171778443096162,-0.3088213656157659,2,2,9,4,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6010623836700413,-0.5945606000485831,-0.4576829964936493,-0.0632333566499732,-0.3171778443096162,2.707630262091437,2,2,3,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.2188139962626845,-0.2858914771650365,-0.2701888260674078,-0.3500842135123162,-0.3171778443096162,4.71859801389624,2,2,4,3,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.3355657633593741,1.1781951605199883,2.05002308676358,-0.3986955903367347,-0.1870372293293742,-0.4576829964936493,-0.8471735812160404,-0.3171778443096162,-0.3088213656157659,2,2,8,2,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3087547932997097,-0.554844708393122,0.3443754095307857,0.5998494137135474,-0.3171778443096162,-0.3088213656157659,4,1,1,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
0.5072280472465313,0.961909076988179,0.3908586297513874,0.0215114744694209,0.8829607674408729,-0.0256976403986561,-0.4576829964936493,-0.8029445242105938,4.023015553683533,-0.3088213656157659,2,4,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3762103910774785,-0.1101312373563144,-0.1403851743779387,-0.7280749655064747,-0.3171778443096162,-0.3088213656157659,2,5,3,6,1,0,False,False,False,False,False,True,False,False,False,False,True,0
1.109338552931496,2.6258771214523207,2.7528682220571903,0.4762391213584792,0.4782271807742599,0.8374131682921495,-0.3731569281101398,-0.3813300091788435,-0.1972232643397286,3.713114137993839,3,2,1,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.66851798144781,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.3171778443096162,-0.3088213656157659,2,2,6,1,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6460327821885538,-0.5679091464376815,-0.4576829964936493,0.485524808777646,-0.3171778443096162,-0.3088213656157659,2,2,4,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
1.109338552931496,-0.1177710144286191,-0.3964779010172135,-0.2449305061296366,-0.6235475829292975,-0.6065798830495779,-0.4576829964936493,-0.2004229031514858,-0.3171778443096162,-0.3088213656157659,2,2,9,5,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.578577184410785,-0.4158390875990082,0.2297956284025696,-0.4290721336017195,2.1058492243273466,-0.3088213656157659,3,2,2,5,0,1,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.3836503183181122,0.3908586297513874,0.1316408264503647,-0.3537251918182222,-0.4211984104289576,-0.4576829964936493,-0.7491810480006742,-0.3171778443096162,-0.3088213656157659,1,1,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,-0.2461850612007786,2.7528682220571903,0.9345193279888584,0.7930199704038479,1.399338856992353,0.3568950966435401,0.0345082226000025,-0.1910759693206337,-0.3088213656157659,3,2,3,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6235475829292975,-0.5935154450050183,2.1203618726476208,2.714854821101247,-0.3171778443096162,3.713114137993839,2,2,4,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.8082833000890136,-0.0725149627027479,-0.3964779010172135,-0.2449305061296366,0.0959787933669032,-0.1966178172112987,-0.2948591067650914,-0.3087304366139804,-0.3171778443096162,3.713114137993839,2,2,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,0.568167977811285,1.5261809179252157,-0.3853168232809569,-0.5072942273834561,-0.3171778443096162,-0.3088213656157659,2,2,3,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.4886363873737598,-0.5476505578258319,-0.4576829964936493,-0.8396014388728831,-0.3171778443096162,-0.3088213656157659,2,4,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3312399925589659,-0.513125602921581,0.391555321833505,0.5056997378499561,-0.3171778443096162,1.7021463861890365,1,1,4,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.5072280472465313,0.8882333018724918,-0.3964779010172135,-0.2449305061296366,0.7705347711445916,1.0834754118225425,-0.3363632367326273,-0.2782959250090802,-0.3171778443096162,4.71859801389624,2,2,7,4,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3312399925589659,-0.470187149864376,-0.2150434769716052,0.2030757400300106,-0.3171778443096162,3.713114137993839,2,2,2,6,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,0.225420711347804,-0.3964779010172135,-0.2449305061296366,-0.5336067858922724,-0.4876412390919076,-0.4576829964936493,-0.6805862850391334,-0.3171778443096162,-0.3088213656157659,2,7,1,2,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6460327821885538,-0.5919477124396711,1.604752898819367,1.6859332737859802,-0.3171778443096162,3.713114137993839,3,2,1,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
0.2061727944040488,0.2159923670496807,0.3908586297513874,0.3661097693775354,-0.1513583984849157,-0.4081455852066026,-0.4576829964936493,-0.6172680375565348,0.5122429601202886,-0.3088213656157659,1,1,7,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.421180789595991,-0.0991571093988843,-0.4576829964936493,-0.5433967385376208,-0.3171778443096162,-0.3088213656157659,2,2,7,2,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,0.5007123800335163,0.5372900543798794,-0.3812964757415054,-0.5815049470423983,-0.3171778443096162,-0.3088213656157659,4,1,1,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.3171778443096162,0.6966625102866353,2,2,1,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.3171778443096162,-0.3088213656157659,2,2,4,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,-0.4175923571125156,-0.3964779010172135,-0.2449305061296366,-0.2412991955219408,-0.3798061232150335,0.5244293424646854,0.5181889727971474,-0.3171778443096162,-0.3088213656157659,2,5,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.0894859820999496,-0.3964779010172135,-0.2449305061296366,-0.421180789595991,-0.3468588547237337,0.2297956284025696,0.1425509528130801,-0.3171778443096162,-0.3088213656157659,2,6,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6235475829292975,-0.5501415106970805,-0.4576829964936493,0.1425509528130801,-0.3171778443096162,2.707630262091437,2,2,1,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
0.5072280472465313,9.52176800318194,0.3908586297513874,-0.2449305061296366,-0.6460327821885538,-0.579405851916894,-0.4576829964936493,-0.2004229031514858,-0.3171778443096162,-0.3088213656157659,3,2,4,5,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.395937711280916,-0.0725149627027479,-0.3964779010172135,-0.2449305061296366,-0.2637843947811971,-0.1693566898075652,-0.4576829964936493,-0.4711917162292912,-0.3171778443096162,-0.3088213656157659,2,4,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.0964571253621495,0.1315844110062233,1.0734799669129806,-0.3171778443096162,-0.3088213656157659,2,2,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5111215866330161,-0.6099766369411633,0.4589551700346427,1.171472500128347,-0.3171778443096162,-0.3088213656157659,2,2,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,0.9054459667001292,0.0827600408927079,-0.3987562536812262,-0.7366170104569932,-0.3171778443096162,-0.3088213656157659,2,2,1,4,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,-0.0970286573687381,-0.3964779010172135,-0.2449305061296366,-0.1288731992256594,-0.3410234057130779,-0.2858133454256843,-0.243294627430145,-0.3171778443096162,-0.3088213656157659,3,2,5,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.0839028007071469,-0.298276564431279,0.0210967708109748,-0.1391775621749703,-0.3171778443096162,2.707630262091437,3,2,1,6,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6235475829292975,-0.5600704836109458,-0.4576829964936493,0.485524808777646,-0.3171778443096162,-0.3088213656157659,3,2,4,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.66851798144781,-0.6144185458763136,-0.4576829964936493,1.171472500128347,-0.3171778443096162,-0.3088213656157659,1,1,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.3171778443096162,-0.3088213656157659,1,1,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,-0.2450536599076318,-0.3964779010172135,-0.2449305061296366,-0.4436659888552473,-0.4283809481217854,-0.4576829964936493,-0.0718077097370775,2.0519922101322594,-0.3088213656157659,2,2,3,2,0,1,False,False,False,False,False,True,False,False,False,False,True,0
2.3135595643014257,1.3077946149363229,-0.3964779010172135,-0.2449305061296366,-0.3087547932997097,-0.2154306079954644,-0.4576829964936493,-0.8430475852328752,-0.3171778443096162,-0.3088213656157659,3,2,1,18,1,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.3932811578913162,-0.4576829964936493,0.2895397423469137,-0.3171778443096162,-0.3088213656157659,4,2,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
1.109338552931496,1.234253530881782,0.3908586297513874,0.0463793926586663,0.0959787933669032,-0.2604230810050876,-0.4576829964936493,-0.8322168277709395,-0.3171778443096162,-0.3088213656157659,2,2,2,4,1,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,0.3908586297513874,0.0321691536933832,-0.3986955903367347,-0.3927368063409646,-0.2101906890560874,0.3117513804652725,-0.3171778443096162,-0.3088213656157659,2,2,1,6,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.4571914023726529,0.3908586297513874,1.978971891937164,-0.578577184410785,-0.5535382645886661,0.1315844110062233,0.8774949210606795,-0.3171778443096162,4.71859801389624,2,2,7,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.1963287970034282,-0.5127772178896401,1.604752898819367,1.6079846673515203,-0.3171778443096162,3.713114137993839,2,2,7,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.66851798144781,-0.4874322080831946,1.604752898819367,2.2003940474436137,-0.3171778443096162,-0.3088213656157659,3,2,1,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6010623836700413,-0.0265188338711331,2.01724007788197,1.857420191479048,-0.3171778443096162,4.71859801389624,1,1,4,3,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.66851798144781,-0.6159862784416608,-0.4576829964936493,1.171472500128347,-0.3171778443096162,3.713114137993839,2,2,1,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
1.109338552931496,0.0717387021734663,-0.3964779010172135,-0.2449305061296366,-0.1963287970034282,-0.4930063683329593,-0.4576829964936493,-0.6030443701354652,-0.3171778443096162,-0.3088213656157659,2,2,3,3,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.421180789595991,-0.5347254738045003,-0.0610607136929213,0.7757334482174976,-0.3171778443096162,3.713114137993839,2,2,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.2188139962626845,-0.1582083693602936,-0.4576829964936493,-0.6903855280714546,0.2492953603363402,-0.3088213656157659,2,2,7,4,1,1,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.3171778443096162,-0.3088213656157659,2,2,6,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.0948824584384336,-0.0781719691684818,-0.3964779010172135,-0.2449305061296366,0.6131383763297976,-0.3796810778869296,-0.4576829964936493,-0.8189003193212758,-0.3171778443096162,0.6966625102866353,2,2,3,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.53028356486935,0.1315844110062233,0.2895397423469137,-0.3171778443096162,2.707630262091437,2,2,1,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
2.9156700699863904,0.9676199596520914,-0.3964779010172135,-0.2449305061296366,0.6356235755890538,0.4176277748569637,-0.3345525005139783,-0.6397560645809335,0.3878937565293934,-0.3088213656157659,2,2,2,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,0.2273063799811485,-0.3964779010172135,-0.2449305061296366,-0.3312399925589659,-0.5329835487493115,-0.0937237172105831,0.1788658333746108,-0.3171778443096162,-0.3088213656157659,1,4,2,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,-0.0555439433055462,1.9655316912885892,1.502928886600181,0.1634343911446721,0.1602155337382457,-0.4576829964936493,-0.6856054055037992,-0.3171778443096162,-0.3088213656157659,3,2,1,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3986955903367347,-0.5611156386545106,1.4574360521004883,1.514446356092913,-0.3171778443096162,1.7021463861890365,3,2,3,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
0.8082833000890136,0.1650793088580756,-0.3964779010172135,-0.2449305061296366,0.1634343911446721,0.2034385011484933,-0.4576829964936493,-0.5418015191490942,0.3684996006683281,-0.3088213656157659,4,1,8,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.1513583984849157,-0.3954193709353616,-0.292688124868608,-0.3781160080983567,-0.3171778443096162,2.707630262091437,1,1,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
1.4103938057739784,0.3159328147995465,0.3908586297513874,-0.1951946697511459,-0.1513583984849157,-0.265058053331484,-0.1732090891441529,-0.5977994837048874,-0.043685735740182,-0.3088213656157659,1,2,3,4,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.4436659888552473,-0.5705220340465935,2.2922315237155857,2.5433679034081798,-0.3171778443096162,2.707630262091437,2,2,1,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.4119353506467817,-0.3964779010172135,-0.2449305061296366,-0.0614176014478906,-0.1922542949044158,-0.3103661497747709,-0.2774170202233635,0.2745530176583281,-0.3088213656157659,1,1,3,4,0,1,False,False,False,False,False,True,False,False,False,False,True,0
2.614614817143908,0.4884715120044303,4.3275412835943925,2.227651073829618,3.1539658926257568,1.51097995512781,-0.4462250101310842,-0.6887370105467769,-0.2407848797135025,1.7021463861890365,2,7,7,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,-0.3723363053866445,-0.3964779010172135,-0.2449305061296366,-0.4886363873737598,-0.156814829284788,-0.4576829964936493,-0.4290721336017195,-0.3171778443096162,-0.3088213656157659,2,4,4,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.8082833000890136,0.350063420287574,-0.3964779010172135,-0.2449305061296366,-0.0614176014478906,0.3469847400232692,0.0745585328610744,-0.2468903172478239,-0.3171778443096162,-0.3088213656157659,3,2,2,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,0.1877073347210112,-0.3964779010172135,-0.2449305061296366,-0.173843597744172,-0.4318647982844205,1.4519798779394375,1.4654500791960143,-0.3171778443096162,1.7021463861890365,3,2,4,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6460327821885538,-0.6212120536594846,0.9172742739231476,1.857420191479048,-0.3171778443096162,2.707630262091437,2,2,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5336067858922724,-0.5139094692042546,-0.4576829964936493,0.6570117264707135,-0.3171778443096162,-0.3088213656157659,2,5,3,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,0.0293111536804621,-0.3964779010172135,-0.2449305061296366,-0.1288731992256594,0.0015261599720471,-0.4576829964936493,-0.739381804968353,-0.3171778443096162,-0.3088213656157659,2,10,2,5,0,0,False,False,False,False,False,True,False,False,False,False,False,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.578577184410785,-0.2733496166422593,-0.4576829964936493,-0.5433967385376208,-0.3171778443096162,-0.3088213656157659,2,4,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.8082833000890136,0.3743885480902298,-0.3964779010172135,-0.2449305061296366,0.0959787933669032,1.190947437701817,-0.1403851743779387,-0.2004229031514858,-0.3171778443096162,-0.3088213656157659,2,2,6,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.3537251918182222,0.6899872062446916,0.6471933848344773,0.5590191932553474,-0.3171778443096162,-0.3088213656157659,3,2,2,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.5072280472465313,-0.1913120984831597,-0.3964779010172135,-0.2449305061296366,-0.578577184410785,-0.5339416075218267,-0.1998785095795223,-0.1146794340157366,-0.3171778443096162,-0.3088213656157659,1,2,2,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,0.6356235755890538,-0.1188844108461693,-0.317856834449112,-0.3690032615224043,-0.3171778443096162,2.707630262091437,2,4,3,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5336067858922724,-0.4213261515777232,-0.4576829964936493,-0.5923930154345194,-0.3171778443096162,-0.3088213656157659,3,2,6,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.1508922840553402,-0.4576829964936493,-0.5433967385376208,0.4897797515339133,1.7021463861890365,4,1,2,2,0,1,False,False,False,False,False,True,False,False,False,False,False,0
1.711449058616461,1.1090451212954386,-0.3964779010172135,-0.2449305061296366,-0.2862695940404534,-0.3375135398123871,-0.4576829964936493,-0.7284399445577384,-0.0078200326280668,-0.3088213656157659,3,2,1,2,1,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.4872362415125262,-0.2612605204522388,-0.3310796003863533,-0.3171778443096162,-0.3088213656157659,1,1,1,6,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,0.3908586297513874,-0.1241434749247305,-0.5336067858922724,-0.3374524593316508,0.0006360867704966,0.0282263272987477,-0.3171778443096162,2.707630262091437,1,1,6,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.0948824584384336,0.2895334511042213,-0.3964779010172135,-0.2449305061296366,-0.578577184410785,0.1929637252774675,0.4589551700346427,0.485524808777646,-0.3171778443096162,-0.3088213656157659,3,2,2,13,0,0,False,False,False,False,False,True,False,False,False,False,True,1
-0.395937711280916,-0.0951429885656835,-0.3964779010172135,-0.2449305061296366,-0.3762103910774785,-0.5258416559341997,-0.4576829964936493,-0.739381804968353,-0.3171778443096162,-0.3088213656157659,2,4,2,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
0.5072280472465313,0.1283087668308053,-0.3964779010172135,-0.2449305061296366,-0.0839028007071469,-0.1619688050162643,-0.4576829964936493,-0.6532958901632264,-0.3171778443096162,-0.3088213656157659,1,1,1,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.6235475829292975,-0.5820187395258059,-0.4576829964936493,0.1425509528130801,-0.3171778443096162,1.7021463861890365,2,4,2,4,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.6969929641233985,-0.4571914023726529,-0.3964779010172135,-0.2449305061296366,-0.2862695940404534,0.2389132200045137,0.0488802159951975,0.4766163854425594,-0.3171778443096162,4.71859801389624,2,10,1,1,1,0,False,False,False,False,False,True,False,False,False,False,True,0
0.2061727944040488,-0.3270802536607733,-0.3964779010172135,-0.2449305061296366,-0.3986955903367347,-0.4969256997463271,-0.4576829964936493,-0.6442714044776028,-0.3171778443096162,-0.3088213656157659,2,4,2,2,0,0,False,False,False,False,False,True,False,False,False,False,False,0
0.8082833000890136,7.017128390478257,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.595867043853039,-0.4576829964936493,-0.0632333566499732,-0.3171778443096162,0.6966625102866353,3,2,2,2,0,0,False,False,False,False,False,True,False,False,False,False,True,0
1.4103938057739784,0.6209397463665652,1.1781951605199883,7.79095962873794,0.320830785959466,2.2458398427708457,-0.0639452365361062,0.0180113588044494,0.1442228901511706,-0.3088213656157659,2,6,6,6,0,0,False,False,False,False,False,True,False,False,False,False,True,0
-0.395937711280916,-0.4175923571125156,-0.3964779010172135,-0.2449305061296366,-0.5560919851515287,-0.5451770242401479,-0.4576829964936493,-0.3719098208445533,2.429125952033356,-0.3088213656157659,2,2,1,1,0,1,False,False,False,False,False,True,False,False,False,False,True,0
0.5072280472465313,-0.0781719691684818,-0.3964779010172135,-0.2449305061296366,0.6356235755890538,-0.2421691578774156,0.2625327146175911,-0.1024303699361198,-0.3171778443096162,-0.3088213656157659,2,2,6,3,0,0,False,False,False,False,False,True,False,False,False,False,True,0
